1,Background1,5.00E-06,-2.878538948,-2.090375819
,,,,
2,Background1,0.045285,-2.861212547,-2.077224349
,,,,
3,Background1,0.056255,-2.858174212,-2.074009476
,,,,
4,Background1,0.39531,-2.858004431,-2.073158713
,,,,
5,Background1,0.40405,-2.862545886,-2.06328007
,,,,
6,Background1,0.420025,-2.862511552,-2.063020699
,,,,
7,Background1,0.43622,-2.862273589,-2.062364144
,,,,
8,Background1,0.45334,-2.861814028,-2.061515857
,,,,
9,Background1,0.46963,-2.861186777,-2.060629506
,,,,
10,Background1,0.487105,-2.861555394,-2.060285615
,,,,
11,Background1,0.50341,-2.862057259,-2.059894894
,,,,
12,Background1,0.51913,-2.862632843,-2.059408788
,,,,
13,Background1,0.53503,-2.863227845,-2.059192079
,,,,
14,Background1,0.55152,-2.863215085,-2.058749945
,,,,
15,Background1,0.56856,-2.863081861,-2.058563038
,,,,
16,Background1,0.58536,-2.863855136,-2.058705717
,,,,
17,Background1,0.601685,-2.86410381,-2.058387407
,,,,
18,Background1,0.618655,-2.864841259,-2.058026647
,,,,
19,Background1,0.63832,-2.866050243,-2.057731611
,,,,
20,Background1,0.655665,-2.866450116,-2.057142248
,,,,
21,Background1,0.66868,-2.866564067,-2.056504777
,,,,
22,Background1,0.68655,-2.866526192,-2.056335507
,,,,
23,Background1,0.702965,-2.866403126,-2.056650827
,,,,
24,Background1,0.720295,-2.866545087,-2.057203478
,,,,
25,Background1,0.739685,-2.866489484,-2.057613671
,,,,
26,Background1,0.751915,-2.866396389,-2.057878401
,,,,
27,Background1,0.769375,-2.86592551,-2.057931136
,,,,
28,Background1,0.7864,-2.865342013,-2.057890561
,,,,
29,Background1,0.803565,-2.865144523,-2.057761579
,,,,
30,Background1,0.81916,-2.865256368,-2.057491302
,,,,
31,Background1,0.83853,-2.865081291,-2.057263528
,,,,
32,Background1,0.854055,-2.864587493,-2.05716976
,,,,
33,Background1,0.86877,-2.863793297,-2.057036506
,,,,
34,Background1,0.88567,-2.862868412,-2.056843798
,,,,
35,Background1,0.90288,-2.861824089,-2.056592873
,,,,
36,Background1,0.918655,-2.86052283,-2.056206011
,,,,
37,Background1,0.934605,-2.85880232,-2.055805223
