1,Background1,5.00E-06,-0.844266411,-0.374981622
,,,,
2,Background1,0.04647,-0.847313639,-0.357751266
,,,,
3,Background1,0.057785,-0.849009643,-0.353553981
,,,,
4,Background1,0.067615,-0.849229384,-0.353177704
,,,,
5,Background1,0.39842,-0.849252678,-0.353016309
,,,,
6,Background1,0.40604,-0.86125475,-0.346815241
,,,,
7,Background1,0.41743,-0.861525815,-0.347070715
,,,,
8,Background1,0.427935,-0.861876863,-0.347282564
,,,,
9,Background1,0.44384,-0.862058987,-0.347551548
,,,,
10,Background1,0.460965,-0.862016882,-0.347886086
,,,,
11,Background1,0.478085,-0.862086738,-0.348131046
,,,,
12,Background1,0.493995,-0.862274782,-0.348395267
,,,,
13,Background1,0.510525,-0.862535421,-0.3487772
,,,,
14,Background1,0.5261,-0.862987726,-0.348898899
,,,,
15,Background1,0.5431,-0.86341486,-0.34869552
,,,,
16,Background1,0.56103,-0.863754027,-0.348100094
,,,,
17,Background1,0.57694,-0.864121262,-0.347134362
,,,,
18,Background1,0.59282,-0.864357252,-0.346127207
,,,,
19,Background1,0.61191,-0.864243355,-0.345286971
,,,,
20,Background1,0.62929,-0.86352442,-0.34472241
,,,,
21,Background1,0.64393,-0.862273078,-0.3439822
,,,,
22,Background1,0.660185,-0.860729102,-0.343004306
,,,,
23,Background1,0.67818,-0.858810779,-0.341801577
,,,,
24,Background1,0.69633,-0.856802118,-0.340819509
,,,,
25,Background1,0.71306,-0.854829042,-0.339546862
,,,,
26,Background1,0.727175,-0.853041721,-0.338436149
,,,,
27,Background1,0.743455,-0.85193931,-0.337473453
,,,,
28,Background1,0.76064,-0.851354851,-0.336049795
,,,,
29,Background1,0.776915,-0.851554792,-0.333829174
,,,,
30,Background1,0.79336,-0.852311248,-0.331848214
,,,,
31,Background1,0.813465,-0.853759668,-0.329685283
,,,,
32,Background1,0.830415,-0.855823277,-0.326978659
,,,,
33,Background1,0.84399,-0.857948387,-0.323857254
,,,,
34,Background1,0.859935,-0.85942751,-0.32158566
,,,,
35,Background1,0.87698,-0.861015516,-0.319236444
,,,,
36,Background1,0.893465,-0.862487077,-0.317553118
,,,,
37,Background1,0.90947,-0.863666197,-0.316492231
,,,,
38,Background1,0.926195,-0.86455057,-0.315572116
,,,,
39,Background1,0.942785,-0.86494627,-0.314823605
,,,,
40,Background1,0.9598,-0.864904169,-0.314479566
,,,,
41,Background1,0.976435,-0.86465893,-0.314148266
,,,,
42,Background1,0.993975,-0.864526981,-0.313933412
,,,,
43,Background1,1.010995,-0.864424394,-0.313419636
,,,,
44,Background1,1.02791,-0.864453475,-0.312718643
,,,,
45,Background1,1.04331,-0.864662654,-0.311762257
,,,,
46,Background1,1.05967,-0.864945428,-0.310583244
,,,,
47,Background1,1.076555,-0.865106233,-0.309544693
,,,,
48,Background1,1.093635,-0.865460451,-0.308701474
,,,,
49,Background1,1.109985,-0.86602068,-0.307921168
,,,,
50,Background1,1.12689,-0.866465929,-0.30733267
,,,,
51,Background1,1.144905,-0.866807253,-0.306738927
,,,,
52,Background1,1.16119,-0.866991278,-0.306704972
,,,,
53,Background1,1.177125,-0.867128175,-0.306824792
,,,,
54,Background1,1.1934,-0.867071631,-0.306994183
,,,,
55,Background1,1.209845,-0.86674149,-0.307653908
,,,,
56,Background1,1.22685,-0.866320778,-0.308373394
,,,,
57,Background1,1.24368,-0.865818587,-0.309123663
,,,,
58,Background1,1.25983,-0.865371318,-0.309404391
,,,,
59,Background1,1.27649,-0.865050586,-0.309521659
,,,,
60,Background1,1.29328,-0.864855589,-0.30968512
,,,,
61,Background1,1.310665,-0.864991249,-0.309740111
,,,,
62,Background1,1.327435,-0.865204293,-0.309116164
,,,,
63,Background1,1.343995,-0.865525188,-0.307914182
,,,,
64,Background1,1.359975,-0.865895344,-0.306463124
,,,,
65,Background1,1.37638,-0.866300203,-0.305019891
,,,,
66,Background1,1.393385,-0.866713879,-0.304102814
,,,,
67,Background1,1.410005,-0.867263492,-0.303147924
,,,,
68,Background1,1.42744,-0.867572623,-0.301997274
,,,,
69,Background1,1.443645,-0.867406506,-0.301062421
,,,,
70,Background1,1.460255,-0.867319083,-0.300504687
,,,,
71,Background1,1.47683,-0.867443381,-0.300034235
,,,,
72,Background1,1.493845,-0.867534594,-0.299879861
,,,,
73,Background1,1.5104,-0.86746364,-0.300086616
,,,,
74,Background1,1.52742,-0.867377175,-0.300881105
,,,,
75,Background1,1.55171,-0.867323861,-0.301151261
,,,,
76,Background1,1.56604,-0.867097458,-0.301279982
,,,,
77,Background1,1.5793,-0.86732537,-0.301244196
,,,,
78,Background1,1.59272,-0.867811008,-0.300830266
,,,,
79,Background1,1.6193,-0.868462329,-0.300400921
,,,,
80,Background1,1.63261,-0.870026559,-0.299579559
,,,,
81,Background1,1.645835,-0.871195376,-0.298616301
,,,,
82,Background1,1.660035,-0.872147711,-0.297734822
,,,,
83,Background1,1.685945,-0.873149524,-0.296747612
,,,,
84,Background1,1.69951,-0.874430677,-0.295486291
,,,,
85,Background1,1.71266,-0.875092818,-0.294904907
,,,,
86,Background1,1.726225,-0.875652393,-0.294687855
,,,,
87,Background1,1.75252,-0.876033343,-0.294526777
,,,,
88,Background1,1.766045,-0.876736353,-0.294435975
,,,,
89,Background1,1.779115,-0.876993006,-0.294357509
,,,,
90,Background1,1.792775,-0.877019578,-0.294410102
,,,,
91,Background1,1.819185,-0.876902442,-0.2947686
,,,,
92,Background1,1.832605,-0.876681607,-0.295790109
,,,,
93,Background1,1.845875,-0.876601374,-0.296280181
,,,,
94,Background1,1.85955,-0.876629025,-0.296694992
,,,,
95,Background1,1.886715,-0.876771224,-0.297116671
,,,,
96,Background1,1.89913,-0.877512856,-0.29756488
,,,,
97,Background1,1.912565,-0.878126852,-0.297579936
,,,,
98,Background1,1.9265,-0.878748289,-0.297344836
,,,,
99,Background1,1.953365,-0.879405097,-0.297265002
,,,,
100,Background1,1.966985,-0.880815522,-0.297570951
,,,,
101,Background1,1.97927,-0.881312329,-0.298257491
,,,,
102,Background1,1.993015,-0.881660074,-0.300014465
,,,,
103,Background1,2.019095,-0.881767905,-0.302930491
,,,,
104,Background1,2.03241,-0.881496895,-0.308901635
,,,,
105,Background1,2.045705,-0.881139204,-0.312041096
,,,,
106,Background1,2.05955,-0.880828686,-0.314767804
,,,,
107,Background1,2.085865,-0.88044499,-0.317880923
,,,,
108,Background1,2.09917,-0.880140768,-0.324945659
,,,,
109,Background1,2.1126,-0.880705668,-0.329088874
,,,,
110,Background1,2.126995,-0.881709972,-0.332881213
,,,,
111,Background1,2.15252,-0.882496433,-0.336481217
,,,,
112,Background1,2.165755,-0.882387481,-0.34330551
,,,,
113,Background1,2.179115,-0.880982506,-0.346666951
,,,,
114,Background1,2.193165,-0.877943719,-0.351472831
,,,,
115,Background1,2.21917,-0.873064091,-0.357222549
,,,,
116,Background1,2.232415,-0.856763125,-0.371638016
,,,,
117,Background1,2.245695,-0.843335121,-0.381226775
,,,,
118,Background1,2.259855,-0.829399544,-0.389815734
,,,,
119,Background1,2.28578,-0.80820171,-0.40021293
,,,,
120,Background1,2.29937,-0.773445842,-0.408935184
,,,,
121,Background1,2.312725,-0.753082278,-0.410854458
,,,,
122,Background1,2.32655,-0.732840396,-0.411850232
,,,,
123,Background1,2.354095,-0.711870807,-0.412308684
,,,,
124,Background1,2.368375,-0.663571816,-0.411910872
,,,,
125,Background1,2.382065,-0.639454584,-0.410425296
,,,,
126,Background1,2.395145,-0.621514763,-0.407055468
,,,,
127,Background1,2.410515,-0.612447257,-0.402805504
,,,,
128,Background1,2.43736,-0.605244315,-0.397337128
,,,,
129,Background1,2.450915,-0.594614216,-0.389324643
,,,,
130,Background1,2.463815,-0.588273549,-0.385475066
,,,,
131,Background1,2.47863,-0.58072109,-0.381072732
,,,,
132,Background1,2.493135,-0.570234556,-0.376334797
,,,,
133,Background1,2.519445,-0.556668685,-0.371941073
,,,,
134,Background1,2.53234,-0.533671711,-0.369295553
,,,,
135,Background1,2.54692,-0.523418704,-0.369959894
,,,,
136,Background1,2.561065,-0.5133468,-0.369822714
,,,,
137,Background1,2.58752,-0.502239577,-0.368810923
,,,,
138,Background1,2.61371,-0.481698391,-0.368968026
,,,,
139,Background1,2.640515,-0.467291304,-0.370553928
,,,,
140,Background1,2.668305,-0.453284441,-0.373613324
,,,,
141,Background1,2.695395,-0.437456635,-0.382239209
,,,,
142,Background1,2.72205,-0.419691243,-0.393483234
,,,,
143,Background1,2.749405,-0.399023415,-0.404653347
,,,,
144,Background1,2.775615,-0.376941159,-0.414843179
,,,,
145,Background1,2.802435,-0.352913762,-0.422472752
,,,,
146,Background1,2.828955,-0.32629328,-0.430175654
,,,,
147,Background1,2.856215,-0.301992587,-0.435526062
,,,,
148,Background1,2.88254,-0.282187821,-0.438943371
,,,,
149,Background1,2.908955,-0.266625157,-0.44101136
,,,,
150,Background1,2.93599,-0.256426055,-0.441811454
,,,,
